text,source
@whatthelillyyo we just missd each otha again! I was at disney all day YESTERday!,tweet_emotions
i wanna go vivid light walk,tweet_emotions
is it weird that i really want a harry potter bed spread and pillows???? i wish i could find one that wasn't gryffindor,tweet_emotions
@CHEVerlyHillz im hella pushin for it...how was tha graduation..sorry i couldnt smash thru...,tweet_emotions
what am i doing? what can i do?,tweet_emotions
wishes that she has a private jet so that she can go see her BFF @ times like this.. ok ok..ot really thinking of carbon footprint here.,tweet_emotions
"That seized bolt, ya it's still stuck! The bushing is actually seized to the bolt, very very lame   Perhaps some heat will work?",tweet_emotions
@ammaryasir link  I need go on my laptop then sigh.,tweet_emotions
@tsarnick This year,tweet_emotions
"You know... time was, you could look at a Web page's source code and figure out how it worked. Now it takes a lot more effort.",tweet_emotions
"is laying in bed, wishing i could meet Kellan Lutz.... haha im a nerd...dream on",tweet_emotions
"@mikdev  i leave the 27th, back the 5th or 6th.",tweet_emotions
you forgot your fans too!  haha,tweet_emotions
O and i have to wear a damn jacket today cos i didnt notice a mark on my shirt...,tweet_emotions
@amazondotjon Can you ask Ryan why he stopped following me on Twitter,tweet_emotions
should be going to bed but cannot sleep right now.,tweet_emotions
is desperate to go to the venice beinnale,tweet_emotions
Sleep. Work tomorrow.,tweet_emotions
got GREATscores. i'm off a while for exam yeaps.,tweet_emotions
@blucu so u aren't going to be in Chicago,tweet_emotions
I think I've finally reached the point in my life where I need a nasal hair trimmer,tweet_emotions
"@antwanduncan ew, tongue kiss",tweet_emotions
Walls of Jericho please come to WORCESTER asap! Candace pleeaassee! Why did Flee the Seen call it quits? whyyy?,tweet_emotions
@smallchou I'm still working.,tweet_emotions
sometimes spam leaks in to the message board.,tweet_emotions
"@stalyn Yeh I suppose, but its not the same you know? To me Henry isn't really a gunner any more",tweet_emotions
need to pass the exams,tweet_emotions
Every element in the DOM with children is a single parent,tweet_emotions
@zaam It's is in the July issue of OXM... so I don't have anything to link you to right now,tweet_emotions
I give in to easily,tweet_emotions
I need a present for my mom.  Could anybody help me ?!,tweet_emotions
Guess what happened to my butt yesterday? Yes - Annas finger came for a visit... and I said nothing about it.,tweet_emotions
"@milosundae akhrnya The Hills nggi..90210-nya macet2..HIMYM cm ada season4,pdhl gw nyari season3nya",tweet_emotions
Surgery when I wake up,tweet_emotions
@lorrainelock they are having a closing down sale !    does not look good.,tweet_emotions
"go to my father's house or not?!that is the question...domestic food and people around me vs my bed,my tv and my world...dont know",tweet_emotions
"@kegrocks I did one last night  it will be available in dvd, blue ray, and digital download via the iTunes store by the end of the week",tweet_emotions
"@mrspaulkjonas No, havent heard anything about the show   It hasnt been on on saturday nights, but there are the occasional sunday reruns.",tweet_emotions
@grum have you seen who's knocked you off top spot on wefollow for #perth?,tweet_emotions
@dreamsthedream @dreamsthedream @dreamsthedream I came back to Germany yesterday. My five days in the UK were over.,tweet_emotions
3) I really want to see &quot;Up&quot;,tweet_emotions
"Because twitter is about being an attention whore: meet new haircut, same as the old one: http://u.nu/8748 She refused to cut a fringe",tweet_emotions
I guess I'm just not smoking tonight,tweet_emotions
Oh cr*p ... Placebo tix and Tori Amos both go on sale at 9am. Anticipating hot cake distribution of both.,tweet_emotions
3/4 through project car 1.,tweet_emotions
playing bejewled on facebook.. damn it i want a higherscore!,tweet_emotions
starting to wonder if I'm going to get this job... came across as though i'd find work elsewhere if needs must... not intentionally,tweet_emotions
Lovely morning to cycle to work but met with a 29 degree office,tweet_emotions
"going to work, it's 3:30am",tweet_emotions
On the train now. I forgot by charger  that means no whoshere for me today till I get home haha!  but I'd still tweet u guys! xxx,tweet_emotions
nothing,tweet_emotions
@krissysalisbury don't ask  Hoping that today will be an improvment on the rest of the week. Looking forward to the weekend weather!,tweet_emotions
10 days to recover from ligament damage (from now) will give me about 3 days to train for the 5k,tweet_emotions
@NellaGrl 64 degrees would be a dream. it's 75 in Boise still.,tweet_emotions
feel like am at one of those gyms where the machines work you rather than you them,tweet_emotions
wishes wag na sana ma reject thesis proposal ko nadedepress na ko eh (goodluck) (annoyed)  http://plurk.com/p/wy27u,tweet_emotions
"@DamoDarko yep, i wish they were all playing dubiln",tweet_emotions
lunch at 5.30pm!,tweet_emotions
assignments!,tweet_emotions
prepare yourself,tweet_emotions
@Silbersurfer TOLD YOU!,tweet_emotions
@pyroezra but you should move here! I have school.,tweet_emotions
Eating pringles at nearly 1 AM really reminds me  of touring with the Jonas Brothers (don't ask).......I miss that so much....,tweet_emotions
"@Emsy Your pic didn't show up for me  Boo!!!! All the other pics on that site show up, but not yours",tweet_emotions
@lady_jane   hope yours will go away quicker than mine (10 weeks now and counting),tweet_emotions
Just finished watching terminator. Other than the music nothing is great,tweet_emotions
"So, I am working on the news as well while I am doing all of this &amp; Rob is all over the place!  No wonder that boy never gets left alone!",tweet_emotions
"@tsarnick Yeah, that was my thumb last night. Sorry",tweet_emotions
@grantarnow WHY DIDNT I SEE YOU?,tweet_emotions
backache,tweet_emotions
@pyroezra idk if i could.  it would cost me soo much there.,tweet_emotions
@beakpie yes. Yes you will.,tweet_emotions
"Ghhh! Went an hour earlier to bed thinking ill get an area hr of sleep, woke up an hr earlier. Today is gonna be a looooong one again.",tweet_emotions
@AdamAxon That bloody free kick after 1 min 07 seconds was sooooooo close to going in.......if only,tweet_emotions
contemplating when to hand in my lovely car,tweet_emotions
Live TV coming to the XBox 360.  But only if you live in the UK.  http://tinyurl.com/kq47ah,tweet_emotions
"you people are missing the point here, instead of @god loosing followers he's GAINING! over 50 new ppl in 6 hours",tweet_emotions
@munzee the 14-24 is definitely going... sold the 70-200 and 200F2 is  too HEAVY  Think I'll get away with the 50/85? #Twedding,tweet_emotions
@Samm_xo Today yeah,tweet_emotions
@justin_roe oh well.  I've never seen him do anything before so I'm not gonna say anything.,tweet_emotions
@markboulton @robertmills Looks like I'm on tea duty all day.,tweet_emotions
#3wordsaftersex my turn yet?,tweet_emotions
WANTS TO GO TO SLEEP WITH THE SOUND OF THE RAIN,tweet_emotions
@ac07 LOL. Academy-ish. Haha. I really really miss O.B.,tweet_emotions
down in my series with denver on 2k9 3-1,tweet_emotions
@RaNTeLLDaT I KNO I SHOULDA CAME,tweet_emotions
I wish I had company,tweet_emotions
has woken up feeling a little special...i dont thing drink the bar dry is on the cards. when i finally sober up its home time i think,tweet_emotions
"@BuddyThePuggy Poor Buddy, being teased by mini puggy  I think what you need is a #PUGHUG",tweet_emotions
@breakfastnt wasn't much of a debate,tweet_emotions
Only four full days left in Aussie-land. I don't want to go home.,tweet_emotions
They're gone.,tweet_emotions
on way to work,tweet_emotions
is sick in the doctors waiting room,tweet_emotions
@Jay5920 leave Fraser alone,tweet_emotions
trying to understand why WHY i joined twitter.....everyone else was doing it i felt left out,tweet_emotions
"@Mogeezie u ever jus fell like damn, i jus want to cake it n lay next to ur baby...watch movies chill freak on all night...",tweet_emotions
Just wants to stay in bed all day but has to go to work instead  sux,tweet_emotions
"Dizzy  I wanna lie die, but those calories aren't gonna just balk because I ignore them.",tweet_emotions
is super tired,tweet_emotions
"just realized that Chris Lake was spinning in stockholm yesterday, and I missed it!",tweet_emotions
I almost lost you again phone  silly indy,tweet_emotions
"@inrsoul I can't buy, only rent!",tweet_emotions
"@ELJmcfly Were done so much for them, then brazilians ha! but no meh, i think they love the other countries more then the UK",tweet_emotions
work sucked .. another 8 hour shift with only 30 dollars to show for..    i need a new job...,tweet_emotions
@SophiaF3F3 word i'm always up,tweet_emotions
hates karma down. bakit kse nilagnat aq khpon?  http://plurk.com/p/wy4ju,tweet_emotions
IS BORED. Can't even tease people now,tweet_emotions
@geekinpink804  i can't.,tweet_emotions
Two day hangover,tweet_emotions
I'm not here this weekend...  See you monday twitters,tweet_emotions
Tummy bugs are lame! Got about an hours sleep if that.,tweet_emotions
"@Badger5000 probably, but the yoot don't care no more grandad",tweet_emotions
@bbyowls i know   but its better than nothing,tweet_emotions
@Pyroezra i know hella  i wish i could be how my mom was and just move across the usa!,tweet_emotions
@From__Hell beeeeaaaaatooooo!!!!!,tweet_emotions
nt online today &amp; mayb whole of next week  if u havent voted pls do: http://bit.ly/hHigd,tweet_emotions
Can't concentrate  need a booster to woork,tweet_emotions
@Lickasha sorry 19/female/atl very lonely,tweet_emotions
tried to 'bing' today.. not operational in australia yet,tweet_emotions
RAIN!!!!!!!!!!!! AAAAAAAAAAHHHHHHHH! i'm gonna melt. damn it's cold. freakin cold.  brrrrrr,tweet_emotions
it says not in stock,tweet_emotions
Beer in the fridge,tweet_emotions
@Jalanii awwww wat i was gonna buy myself something pretty  nvm,tweet_emotions
Ah this is getting to me,tweet_emotions
@eucalyptusapp I saw the note in FAQ about other languages.  any thing that would change your mind? need any help or anything else?,tweet_emotions
@Roy_Thomas ahhhh probably will...not good  u been Dubai before??,tweet_emotions
@zacktate  where u goin,tweet_emotions
@psychorn We are at alexander. Just had a 3 course dinner and i am wearing someone elses red wine,tweet_emotions
I just spent 2 hours looking for a blog topic and ended up inventing my own.  grrrr    http://bit.ly/QRz6y,tweet_emotions
@charlieboy808 : thats if u go on a weekend.,tweet_emotions
had a horrible sleep + in a rather bad mood,tweet_emotions
"http://is.gd/IQ03 Microsoft has released Zune also in Europe, no HD for us",tweet_emotions
"heading to bed, somewhat reluctantly, as there is Look Around You on at 1:30. Why must the DVDs be Region 2 only?",tweet_emotions
"@shaundiviney i just got mine, but it wouldnt let me call you",tweet_emotions
All of a sudden I'm craving broccoli and cheese soup really bad...  oh the hunger,tweet_emotions
picat 21,tweet_emotions
Listening to Someday We'll Know... It's raining!!!!,tweet_emotions
Is de examens al beu,tweet_emotions
who wants to be FRIENDS ??? i need a friend right now,tweet_emotions
@Phoebo yeah....but I finish go home get changed etc etc then im off again,tweet_emotions
i have a yucky burn,tweet_emotions
@alisonmyra It's called a RipStick.  When I had a job I sold a lot of those...,tweet_emotions
@iminditch yesh and that potato guy is online... but hes not live,tweet_emotions
All of a sudden I'm craving broccoli and cheese soup really bad... my mouth is watering envisioning a bread bowl in my head...,tweet_emotions
@naughtymutt ... an explosion of them? in the late eighties we had very odd weather and instead of them migrating the wind blew them back,tweet_emotions
In Kelantan! Good to be (sort of) home! :pI'm guilt stricken after having that turtle egg.  Really. Won't do it again. Really.,tweet_emotions
@theguiltshow ikr!!!,tweet_emotions
@mikebthatsme ugggh idk how to do that  but i only wanna stop getting texts from twitterr  -ilsE*,tweet_emotions
@riineySTACKEDx lol cnt its too slow,tweet_emotions
@thawrite1 oh you and @mdotperiod had free drinks?! thats wasup..Im givin up drinkin for a lil bit,tweet_emotions
I wanna buy a million copies. But i aint that rich  @jessicaveronica just buy some more copies urself hahah,tweet_emotions
@AlexAllTimeLow  get back to tokyo man..we miss you.,tweet_emotions
Least u can get some more! Im broke,tweet_emotions
"@lou_lantos Jeff can't Forcast tonight.  He says Saturday he's good at 8:30 your time. If,you knowï¿½ you don't have A LIFE on Saturdays.",tweet_emotions
so. I'm taking my life guarding classes fri (7-9pm) sat (9-6pm) sun (9-4pm) and mon (3-630pm) live eat and breath life guard stuff. yay.,tweet_emotions
